,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_posting_date,month_of_posting_date,year_of_posting_date,day_of_create_date,month_of_create_date,year_of_create_date,day_of_due,month_of_due,year_of_due,cust_payment_terms_enc,name_customer_enc,clear_date,posting_date,due_in_date,baseline_create_date,Aging Bucket
147,200759878,2020.0,1930825574.0,35898.48,65,27,4,2020,27,4,2020,12,5,2020,34,2364,2020-05-15 19:30:31.843750000,2020-04-27,2020-05-12,2020-04-27,0-15
148,200704858,2020.0,1930655118.0,109248.63,65,16,3,2020,16,3,2020,31,3,2020,21,2950,2020-04-17 14:13:17.125000000,2020-03-16,2020-03-31,2020-03-16,16-30
149,200762301,2020.0,1930654407.0,7465.1,65,16,3,2020,16,3,2020,31,3,2020,26,450,2020-04-01 02:30:03.445312500,2020-03-16,2020-03-31,2020-03-16,0-15
150,200803720,2020.0,1930872721.0,4729.18,65,7,5,2020,1,5,2020,11,5,2020,36,718,2020-05-08 12:43:03.984375000,2020-05-07,2020-05-11,2020-05-01,0-15
151,200078795,2020.0,1930861108.0,1412.26,65,5,5,2020,5,5,2020,20,5,2020,21,1188,2020-05-24 13:11:18.968750000,2020-05-05,2020-05-20,2020-05-05,0-15
152,200519201,2020.0,1930709582.0,15477.22,65,28,3,2020,28,3,2020,12,4,2020,21,1565,2020-04-16 23:00:03.281250000,2020-03-28,2020-04-12,2020-03-28,0-15
153,200744019,2020.0,1930753198.0,19195.56,65,7,4,2020,7,4,2020,22,4,2020,21,2770,2020-04-28 06:46:40.187500000,2020-04-07,2020-04-22,2020-04-07,0-15
154,200786288,2020.0,1930759958.0,66230.48,65,8,4,2020,8,4,2020,23,4,2020,26,899,2020-04-29 07:22:25.250000000,2020-04-08,2020-04-23,2020-04-08,0-15
155,200418007,2020.0,1930732102.0,47393.05,65,2,4,2020,2,4,2020,17,4,2020,21,104,2020-04-18 13:59:35.218750000,2020-04-02,2020-04-17,2020-04-02,0-15
156,200466603,2020.0,1930664246.0,142732.08,65,18,3,2020,18,3,2020,2,4,2020,21,2519,2020-04-06 22:37:43.250000000,2020-03-18,2020-04-02,2020-03-18,0-15
157,140106408,2020.0,2960622798.0,5791.484999999999,65,23,3,2020,23,3,2020,2,4,2020,5,2963,2020-04-27 18:44:39.250000000,2020-03-23,2020-04-02,2020-03-23,16-30
158,200762301,2020.0,1930721389.0,7943.13,65,1,4,2020,1,4,2020,5,6,2020,33,451,2020-06-02 23:41:22.046875000,2020-04-01,2020-06-05,2020-04-01,0-15
159,200761734,2020.0,1930632938.0,91756.55,65,10,3,2020,10,3,2020,25,3,2020,21,1168,2020-03-28 00:00:22.156250000,2020-03-10,2020-03-25,2020-03-10,0-15
160,200769623,2020.0,1930611981.0,24282.42,65,8,3,2020,8,3,2020,23,3,2020,34,2978,2020-04-06 23:46:32.500000000,2020-03-08,2020-03-23,2020-03-08,0-15
161,200769623,2020.0,1930793187.0,10903.6,65,18,4,2020,18,4,2020,3,5,2020,34,2980,2020-05-18 09:08:05.875000000,2020-04-18,2020-05-03,2020-04-18,16-30
162,200769623,2020.0,1930692727.0,51516.27,65,24,3,2020,24,3,2020,8,4,2020,34,2983,2020-04-23 17:30:39.875000000,2020-03-24,2020-04-08,2020-03-24,16-30
163,200744019,2020.0,1930813045.0,5887.21,65,21,4,2020,21,4,2020,6,5,2020,21,2777,2020-05-11 19:53:30.531250000,2020-04-21,2020-05-06,2020-04-21,0-15
164,200726979,2020.0,1930643416.0,14149.02,65,12,3,2020,12,3,2020,27,3,2020,21,341,2020-03-28 03:40:01.984375000,2020-03-12,2020-03-27,2020-03-12,0-15
165,200706844,2020.0,1930760026.0,38905.5,65,31,3,2020,31,3,2020,15,4,2020,21,3035,2020-05-03 10:57:50.125000000,2020-03-31,2020-04-15,2020-03-31,16-30
166,200418007,2020.0,1930650673.0,1011.24,65,14,3,2020,14,3,2020,18,5,2020,33,106,2020-05-15 01:40:30.140625000,2020-03-14,2020-05-18,2020-03-14,0-15
167,200799367,2020.0,1930720975.0,124605.44,65,31,3,2020,31,3,2020,15,4,2020,21,1802,2020-04-22 21:03:23.687500000,2020-03-31,2020-04-15,2020-03-31,0-15
168,200772595,2020.0,1930705040.0,32039.34,65,25,3,2020,25,3,2020,9,4,2020,21,2377,2020-04-13 09:41:12.718750000,2020-03-25,2020-04-09,2020-03-25,0-15
169,200759878,2020.0,1930700242.0,50054.82,65,27,3,2020,27,3,2020,11,4,2020,34,2367,2020-04-14 15:57:58.000000000,2020-03-27,2020-04-11,2020-03-27,0-15
170,2013,2020.0,1930570370.0,37209.64,65,28,2,2020,28,2,2020,28,2,2020,64,1524,2020-04-07 21:20:39.500000000,2020-02-28,2020-02-28,2020-02-28,31-45
171,200726979,2020.0,1930629390.0,467.72,65,9,3,2020,9,3,2020,24,3,2020,21,339,2020-03-25 15:20:59.734375000,2020-03-09,2020-03-24,2020-03-09,0-15
172,200526831,2020.0,1930666168.0,134095.09,65,19,3,2020,19,3,2020,3,4,2020,21,2096,2020-04-07 04:10:36.281250000,2020-03-19,2020-04-03,2020-03-19,0-15
173,200769623,2020.0,1930845835.0,292.94,65,2,5,2020,2,5,2020,17,5,2020,34,2980,2020-06-03 11:26:33.625000000,2020-05-02,2020-05-17,2020-05-02,16-30
174,100031704,2020.0,1930844129.0,92271.69,65,30,4,2020,30,4,2020,15,5,2020,21,744,2020-05-18 08:17:20.812500000,2020-04-30,2020-05-15,2020-04-30,0-15
175,200769623,2020.0,1930662779.0,35023.47,65,18,3,2020,18,3,2020,2,4,2020,34,2979,2020-04-17 11:35:41.625000000,2020-03-18,2020-04-02,2020-03-18,16-30
176,200020431,2020.0,1930599834.0,4551.58,65,4,3,2020,1,3,2020,24,3,2020,38,722,2020-03-21 09:43:03.140625000,2020-03-04,2020-03-24,2020-03-01,0-15
177,200726979,2020.0,1930730591.0,261.84,65,1,4,2020,1,4,2020,16,4,2020,21,333,2020-04-21 18:00:36.812500000,2020-04-01,2020-04-16,2020-04-01,0-15
178,200769623,2020.0,1930652678.0,33837.66,65,15,3,2020,15,3,2020,30,3,2020,34,2978,2020-04-14 20:20:27.125000000,2020-03-15,2020-03-30,2020-03-15,16-30
179,200729942,2020.0,1930798198.0,11696.53,65,17,4,2020,17,4,2020,2,5,2020,21,2360,2020-05-06 12:19:20.781250000,2020-04-17,2020-05-02,2020-04-17,0-15
180,200705742,2020.0,1930810367.0,8115.04,65,23,4,2020,23,4,2020,8,5,2020,21,839,2020-05-02 14:10:24.281250000,2020-04-23,2020-05-08,2020-04-23,0-15
181,200777735,2020.0,1930670844.0,152067.79,65,18,3,2020,18,3,2020,2,4,2020,21,1940,2020-04-01 01:58:12.148437500,2020-03-18,2020-04-02,2020-03-18,0-15
182,200020431,2020.0,1930617742.0,3117.84,65,7,3,2020,1,3,2020,24,3,2020,38,724,2020-03-21 07:57:40.515625000,2020-03-07,2020-03-24,2020-03-01,0-15
183,200769623,2020.0,1930748572.0,1898.2,65,6,4,2020,6,4,2020,21,4,2020,34,2976,2020-05-06 09:54:43.375000000,2020-04-06,2020-04-21,2020-04-06,16-30
184,200759878,2020.0,1930655535.0,17060.17,65,16,3,2020,16,3,2020,31,3,2020,34,2368,2020-04-04 03:16:13.656250000,2020-03-16,2020-03-31,2020-03-16,0-15
185,100004536,2020.0,1930765834.0,3745.49,65,14,4,2020,14,4,2020,29,4,2020,21,254,2020-04-30 19:16:07.453125000,2020-04-14,2020-04-29,2020-04-14,0-15
186,200769623,2020.0,1930882579.0,9163.34,65,11,5,2020,11,5,2020,26,5,2020,34,2977,2020-06-10 10:11:45.125000000,2020-05-11,2020-05-26,2020-05-11,16-30
187,140104409,2020.0,2960624271.0,166894.25199999998,65,26,3,2020,28,3,2020,7,4,2020,5,1649,2020-04-17 23:16:22.125000000,2020-03-26,2020-04-07,2020-03-28,0-15
188,200744019,2020.0,1930652649.0,1183.45,65,16,3,2020,16,3,2020,31,3,2020,21,2769,2020-04-06 07:28:29.937500000,2020-03-16,2020-03-31,2020-03-16,0-15
189,200769623,2020.0,1930803693.0,53859.97,65,23,4,2020,23,4,2020,8,5,2020,34,2981,2020-05-23 09:25:03.125000000,2020-04-23,2020-05-08,2020-04-23,16-30
190,140104423,2020.0,2960624752.0,32025.363999999994,65,1,4,2020,1,4,2020,11,4,2020,5,1861,2020-04-20 16:56:22.437500000,2020-04-01,2020-04-11,2020-04-01,0-15
191,200707822,2020.0,1930801025.0,61394.52,65,18,4,2020,18,4,2020,3,5,2020,21,2198,2020-05-06 10:31:12.687500000,2020-04-18,2020-05-03,2020-04-18,0-15
192,200782669,2020.0,1930617473.0,23298.58,65,9,3,2020,9,3,2020,24,3,2020,21,2682,2020-03-28 14:46:46.937500000,2020-03-09,2020-03-24,2020-03-09,0-15
193,200705742,2020.0,1930660872.0,4041.99,65,17,3,2020,17,3,2020,20,4,2020,22,835,2020-04-14 01:23:42.843750000,2020-03-17,2020-04-20,2020-03-17,0-15
194,200769623,2020.0,1930676006.0,14666.28,65,21,3,2020,21,3,2020,5,4,2020,34,2976,2020-04-20 01:43:33.375000000,2020-03-21,2020-04-05,2020-03-21,16-30
195,200780383,2020.0,1930860645.0,108570.13,65,6,5,2020,6,5,2020,21,5,2020,21,1837,2020-05-26 06:50:23.812500000,2020-05-06,2020-05-21,2020-05-06,0-15
196,100031704,2020.0,1930796146.0,16196.66,65,17,4,2020,17,4,2020,21,6,2020,33,750,2020-06-20 12:11:58.250000000,2020-04-17,2020-06-21,2020-04-17,0-15
197,200561861,2020.0,1930774237.0,23448.25,65,10,4,2020,10,4,2020,25,4,2020,21,544,2020-04-26 02:40:53.976562500,2020-04-10,2020-04-25,2020-04-10,0-15
198,200761734,2020.0,1930701257.0,83095.78,65,26,3,2020,26,3,2020,10,4,2020,21,1175,2020-04-10 10:12:22.453125000,2020-03-26,2020-04-10,2020-03-26,0-15
199,200769623,2020.0,1930724889.0,5801.67,65,1,4,2020,1,4,2020,16,4,2020,34,2975,2020-04-28 17:11:44.000000000,2020-04-01,2020-04-16,2020-04-01,0-15
200,200769623,2020.0,1930677295.0,11515.66,65,22,3,2020,22,3,2020,6,4,2020,34,2983,2020-04-21 17:55:03.375000000,2020-03-22,2020-04-06,2020-03-22,16-30
201,200900909,2020.0,1930623159.0,42647.01,65,9,3,2020,9,3,2020,24,3,2020,21,2742,2020-03-28 13:57:14.531250000,2020-03-09,2020-03-24,2020-03-09,0-15
202,200726979,2020.0,1930665005.0,810.96,65,18,3,2020,18,3,2020,2,4,2020,21,337,2020-04-03 09:56:27.468750000,2020-03-18,2020-04-02,2020-03-18,0-15
203,200769623,2020.0,1930719358.0,24504.26,65,30,3,2020,30,3,2020,14,4,2020,34,2981,2020-04-29 10:26:28.375000000,2020-03-30,2020-04-14,2020-03-30,16-30
204,200353024,2020.0,1930875691.0,889.08,65,8,5,2020,1,5,2020,24,5,2020,38,729,2020-05-21 22:35:25.046875000,2020-05-08,2020-05-24,2020-05-01,0-15
205,200762950,2020.0,1930671888.0,173239.52,65,21,3,2020,21,3,2020,5,4,2020,21,1212,2020-04-08 00:48:02.906250000,2020-03-21,2020-04-05,2020-03-21,0-15
206,200561861,2020.0,1930764482.0,30316.62,65,15,4,2020,15,4,2020,30,4,2020,21,547,2020-05-01 03:21:42.570312500,2020-04-15,2020-04-30,2020-04-15,0-15
207,200744019,2020.0,1930647824.0,17408.37,65,13,3,2020,13,3,2020,28,3,2020,21,2773,2020-04-03 07:21:21.000000000,2020-03-13,2020-03-28,2020-03-13,0-15
208,200418007,2020.0,1930630519.0,840.67,65,13,3,2020,13,3,2020,28,3,2020,21,101,2020-03-27 08:15:27.582031250,2020-03-13,2020-03-28,2020-03-13,0-15
209,200762301,2020.0,1930805217.0,56261.98,65,22,4,2020,22,4,2020,7,5,2020,26,454,2020-05-06 17:34:35.056640625,2020-04-22,2020-05-07,2020-04-22,0-15
210,200772670,2020.0,1930723923.0,1655.46,65,31,3,2020,31,3,2020,15,4,2020,46,197,2020-04-19 17:17:38.750000000,2020-03-31,2020-04-15,2020-03-31,0-15
211,200769623,2020.0,1930683228.0,41629.12,65,21,3,2020,21,3,2020,5,4,2020,34,2982,2020-04-20 15:23:17.125000000,2020-03-21,2020-04-05,2020-03-21,16-30
212,200744019,2020.0,1930730322.0,54651.53,65,1,4,2020,1,4,2020,16,4,2020,21,2771,2020-04-19 14:54:21.093750000,2020-04-01,2020-04-16,2020-04-01,0-15
213,100047382,2020.0,1930637647.0,17733.56,65,13,3,2020,13,3,2020,28,3,2020,21,2895,2020-04-24 17:50:13.000000000,2020-03-13,2020-03-28,2020-03-13,16-30
214,2002,2020.0,1930637979.0,10648.32,65,13,3,2020,13,3,2020,17,4,2020,32,1537,2020-04-25 02:15:28.937500000,2020-03-13,2020-04-17,2020-03-13,0-15
215,200706844,2020.0,1930842076.0,38169.79,65,30,4,2020,30,4,2020,15,5,2020,21,3040,2020-06-02 00:02:01.125000000,2020-04-30,2020-05-15,2020-04-30,16-30
216,200762301,2020.0,1930747271.0,3939.0,65,4,4,2020,4,4,2020,19,4,2020,26,445,2020-04-19 02:39:19.625000000,2020-04-04,2020-04-19,2020-04-04,0-15
217,102,2020.0,1930662684.0,29972.7,65,18,3,2020,18,3,2020,22,4,2020,32,1508,2020-05-02 16:57:59.500000000,2020-03-18,2020-04-22,2020-03-18,0-15
218,200769623,2020.0,1930751769.0,56076.31,65,6,4,2020,6,4,2020,21,4,2020,34,2979,2020-05-06 10:22:05.750000000,2020-04-06,2020-04-21,2020-04-06,16-30
219,200980828,2020.0,1930838209.0,17770.01,65,29,4,2020,29,4,2020,19,5,2020,28,306,2020-05-10 08:14:23.937500000,2020-04-29,2020-05-19,2020-04-29,0-15
220,200744019,2020.0,1930751781.0,58607.34,65,6,4,2020,6,4,2020,21,4,2020,21,2767,2020-04-27 05:47:39.562500000,2020-04-06,2020-04-21,2020-04-06,0-15
221,200769623,2020.0,1930688185.0,16674.74,65,24,3,2020,24,3,2020,8,4,2020,34,2976,2020-04-23 03:28:50.125000000,2020-03-24,2020-04-08,2020-03-24,16-30
222,200769623,2020.0,1930843169.0,32553.0,65,1,5,2020,1,5,2020,16,5,2020,34,2975,2020-05-29 02:17:26.625000000,2020-05-01,2020-05-16,2020-05-01,0-15
223,140106408,2020.0,2960624581.0,58841.804,65,7,4,2020,8,4,2020,18,4,2020,5,2972,2020-05-14 15:16:50.500000000,2020-04-07,2020-04-18,2020-04-08,16-30
224,200769623,2020.0,1930885491.0,52621.77,65,12,5,2020,12,5,2020,27,5,2020,34,2976,2020-06-11 09:47:21.500000000,2020-05-12,2020-05-27,2020-05-12,16-30
225,200936373,2020.0,1930809945.0,88919.61,65,23,4,2020,23,4,2020,8,5,2020,21,2637,2020-05-13 02:30:00.406250000,2020-04-23,2020-05-08,2020-04-23,0-15
226,140104285,2020.0,2960624684.0,72782.84999999999,65,29,3,2020,7,4,2020,17,4,2020,5,411,2020-04-24 12:20:01.625000000,2020-03-29,2020-04-17,2020-04-07,0-15
227,200152991,2020.0,1930841854.0,1677.91,65,30,4,2020,30,4,2020,15,5,2020,21,1393,2020-05-21 22:23:04.875000000,2020-04-30,2020-05-15,2020-04-30,0-15
228,200769623,2020.0,1930819119.0,41628.67,65,23,4,2020,23,4,2020,8,5,2020,34,2981,2020-05-23 09:25:03.125000000,2020-04-23,2020-05-08,2020-04-23,16-30
229,200762301,2020.0,1930745999.0,6832.47,65,3,4,2020,3,4,2020,18,4,2020,26,447,2020-04-18 07:46:35.908203125,2020-04-03,2020-04-18,2020-04-03,0-15
230,200148860,2020.0,1930637644.0,16764.17,65,11,3,2020,11,3,2020,26,3,2020,21,808,2020-03-23 03:06:29.359375000,2020-03-11,2020-03-26,2020-03-11,0-15
231,2013,2020.0,1930681744.0,15259.08,65,22,3,2020,22,3,2020,22,3,2020,64,1519,2020-04-29 14:00:26.500000000,2020-03-22,2020-03-22,2020-03-22,31-45
232,200752302,2020.0,1930733766.0,120098.69,65,2,4,2020,2,4,2020,17,4,2020,21,1571,2020-04-19 08:13:34.234375000,2020-04-02,2020-04-17,2020-04-02,0-15
233,200797984,2020.0,1930585699.0,89737.26,65,3,3,2020,3,3,2020,18,3,2020,21,2895,2020-04-02 05:23:18.750000000,2020-03-03,2020-03-18,2020-03-03,16-30
234,200744019,2020.0,1930800326.0,16874.59,65,21,4,2020,21,4,2020,6,5,2020,21,2769,2020-05-12 00:10:03.593750000,2020-04-21,2020-05-06,2020-04-21,0-15
235,200726979,2020.0,1930783750.0,86.77,65,15,4,2020,15,4,2020,30,4,2020,21,335,2020-05-06 02:58:28.875000000,2020-04-15,2020-04-30,2020-04-15,0-15
236,100031704,2020.0,1930744311.0,20757.8,65,5,4,2020,5,4,2020,20,4,2020,21,744,2020-04-23 20:12:18.343750000,2020-04-05,2020-04-20,2020-04-05,0-15
237,200743123,2020.0,1930639867.0,145240.7,65,12,3,2020,12,3,2020,27,3,2020,21,1572,2020-03-31 21:11:03.906250000,2020-03-12,2020-03-27,2020-03-12,0-15
238,200729290,2020.0,1930763883.0,42613.0,65,4,4,2020,4,4,2020,19,4,2020,21,1578,2020-04-23 14:59:51.750000000,2020-04-04,2020-04-19,2020-04-04,0-15
239,200762301,2020.0,1930718141.0,9987.73,65,30,3,2020,30,3,2020,14,4,2020,26,453,2020-04-13 21:05:01.063476562,2020-03-30,2020-04-14,2020-03-30,0-15
240,200769623,2020.0,1930706309.0,10921.35,65,26,3,2020,26,3,2020,10,4,2020,34,2980,2020-04-25 02:26:17.625000000,2020-03-26,2020-04-10,2020-03-26,16-30
241,200769623,2020.0,1930883498.0,60886.44,65,10,5,2020,10,5,2020,25,5,2020,34,2975,2020-06-09 10:48:30.375000000,2020-05-10,2020-05-25,2020-05-10,16-30
242,200762301,2020.0,1930674261.0,546.63,65,20,3,2020,20,3,2020,4,4,2020,26,450,2020-04-08 01:54:58.937500000,2020-03-20,2020-04-04,2020-03-20,0-15
243,200705742,2020.0,1930612079.0,37970.55,65,6,3,2020,6,3,2020,7,4,2020,14,841,2020-04-02 08:45:18.125000000,2020-03-06,2020-04-07,2020-03-06,0-15
244,200353024,2020.0,1930607001.0,853.29,65,5,3,2020,1,3,2020,24,3,2020,38,729,2020-03-21 10:25:22.078125000,2020-03-05,2020-03-24,2020-03-01,0-15
245,200744019,2020.0,1930843065.0,43184.27,65,30,4,2020,30,4,2020,15,5,2020,21,2777,2020-05-20 21:07:33.187500000,2020-04-30,2020-05-15,2020-04-30,0-15
246,200769623,2020.0,1930582850.0,32011.03,65,1,3,2020,1,3,2020,16,3,2020,34,2974,2020-03-28 22:01:42.625000000,2020-03-01,2020-03-16,2020-03-01,0-15
247,200705742,2020.0,1930821659.0,303.62,65,23,4,2020,23,4,2020,8,5,2020,21,837,2020-05-10 07:20:23.921875000,2020-04-23,2020-05-08,2020-04-23,0-15
248,200466603,2020.0,1930804830.0,42993.7,65,21,4,2020,21,4,2020,6,5,2020,21,2514,2020-05-10 12:58:03.593750000,2020-04-21,2020-05-06,2020-04-21,0-15
249,200704045,2020.0,1930592854.0,16817.42,65,3,3,2020,3,3,2020,18,3,2020,21,2230,2020-03-20 18:38:39.750000000,2020-03-03,2020-03-18,2020-03-03,0-15
250,200726979,2020.0,1930659942.0,66.37,65,17,3,2020,17,3,2020,1,4,2020,21,336,2020-04-06 23:19:03.000000000,2020-03-17,2020-04-01,2020-03-17,0-15
251,200769623,2020.0,1930853383.0,471.56,65,3,5,2020,3,5,2020,18,5,2020,34,2976,2020-05-30 19:01:24.750000000,2020-05-03,2020-05-18,2020-05-03,0-15
252,140104409,2020.0,2960620205.0,3908.0789999999997,65,10,3,2020,17,3,2020,27,3,2020,5,1648,2020-04-09 03:18:37.250000000,2020-03-10,2020-03-27,2020-03-17,0-15
253,140104409,2020.0,2960622232.0,107686.299,65,23,3,2020,23,3,2020,2,4,2020,5,1649,2020-04-12 22:04:56.250000000,2020-03-23,2020-04-02,2020-03-23,0-15
254,200541916,2020.0,1930886411.0,34301.32,65,15,5,2020,15,5,2020,30,5,2020,21,2895,2020-06-15 11:21:14.750000000,2020-05-15,2020-05-30,2020-05-15,16-30
255,200230690,2020.0,1930585735.0,3018.22,65,2,3,2020,1,3,2020,24,3,2020,38,732,2020-03-21 09:20:51.640625000,2020-03-02,2020-03-24,2020-03-01,0-15
256,200744019,2020.0,1930739949.0,11082.87,65,4,4,2020,4,4,2020,19,4,2020,21,2774,2020-04-25 06:44:02.812500000,2020-04-04,2020-04-19,2020-04-04,0-15
257,200762301,2020.0,1930637501.0,69231.13,65,11,3,2020,11,3,2020,26,3,2020,26,451,2020-03-26 22:45:13.460937500,2020-03-11,2020-03-26,2020-03-11,0-15
258,200769623,2020.0,1930752538.0,41038.99,65,6,4,2020,6,4,2020,21,4,2020,34,2979,2020-05-06 10:22:05.750000000,2020-04-06,2020-04-21,2020-04-06,16-30
259,200759878,2020.0,1930643630.0,8510.4,65,13,3,2020,13,3,2020,17,5,2020,33,2366,2020-05-21 03:48:00.812500000,2020-03-13,2020-05-17,2020-03-13,0-15
260,200705089,2020.0,1930655043.0,21345.17,65,17,3,2020,17,3,2020,1,4,2020,21,1411,2020-04-05 05:37:56.531250000,2020-03-17,2020-04-01,2020-03-17,0-15
261,200418007,2020.0,1930854463.0,7137.3,65,4,5,2020,4,5,2020,19,5,2020,21,104,2020-05-20 09:55:48.476562500,2020-05-04,2020-05-19,2020-05-04,0-15
262,200723794,2020.0,1930594645.0,47755.62,65,4,3,2020,4,3,2020,19,3,2020,21,1882,2020-03-23 03:43:07.250000000,2020-03-04,2020-03-19,2020-03-04,0-15
263,200782669,2020.0,1930767662.0,11770.15,65,14,4,2020,14,4,2020,4,5,2020,28,2684,2020-05-08 19:45:32.968750000,2020-04-14,2020-05-04,2020-04-14,0-15
264,200772595,2020.0,1930733023.0,32390.73,65,2,4,2020,2,4,2020,17,4,2020,21,2373,2020-04-19 03:34:31.843750000,2020-04-02,2020-04-17,2020-04-02,0-15
265,200769623,2020.0,1930828807.0,471.56,65,26,4,2020,26,4,2020,11,5,2020,34,2978,2020-05-28 16:41:21.750000000,2020-04-26,2020-05-11,2020-04-26,16-30
266,200718130,2020.0,1930706380.0,8077.18,65,26,3,2020,26,3,2020,10,4,2020,21,2711,2020-04-15 10:51:10.343750000,2020-03-26,2020-04-10,2020-03-26,0-15
267,200794332,2020.0,1930800572.0,32391.9,65,20,4,2020,20,4,2020,5,5,2020,23,621,2020-05-05 01:09:00.202148438,2020-04-20,2020-05-05,2020-04-20,0-15
268,140104440,2020.0,2960631309.0,82096.62999999999,65,26,4,2020,27,4,2020,7,5,2020,5,2540,2020-05-23 05:45:56.625000000,2020-04-26,2020-05-07,2020-04-27,16-30
269,200769623,2020.0,1930798934.0,17881.44,65,19,4,2020,19,4,2020,4,5,2020,34,2973,2020-05-19 01:26:26.875000000,2020-04-19,2020-05-04,2020-04-19,16-30
270,200759878,2020.0,1930671419.0,4061.53,65,21,3,2020,21,3,2020,5,4,2020,34,2362,2020-04-08 14:18:19.062500000,2020-03-21,2020-04-05,2020-03-21,0-15
271,200769623,2020.0,1930799626.0,25140.36,65,20,4,2020,20,4,2020,5,5,2020,34,2980,2020-05-20 03:23:13.875000000,2020-04-20,2020-05-05,2020-04-20,16-30
272,200779906,2020.0,1930641039.0,21572.65,65,13,3,2020,13,3,2020,28,3,2020,21,366,2020-03-29 04:39:27.109375000,2020-03-13,2020-03-28,2020-03-13,0-15
273,200769623,2020.0,1930794281.0,68350.38,65,17,4,2020,17,4,2020,2,5,2020,34,2979,2020-05-17 11:35:41.625000000,2020-04-17,2020-05-02,2020-04-17,16-30
274,140104440,2020.0,2960629673.0,103372.66799999999,65,21,4,2020,24,4,2020,4,5,2020,5,2534,2020-05-19 21:07:03.875000000,2020-04-21,2020-05-04,2020-04-24,16-30
275,200726979,2020.0,1930802645.0,112816.17,65,20,4,2020,20,4,2020,5,5,2020,21,339,2020-05-05 17:54:10.218750000,2020-04-20,2020-05-05,2020-04-20,0-15
276,200799367,2020.0,1930594895.0,83383.24,65,3,3,2020,3,3,2020,18,3,2020,21,1798,2020-03-20 14:06:55.218750000,2020-03-03,2020-03-18,2020-03-03,0-15
277,200769623,2020.0,1930717896.0,28286.29,65,29,3,2020,29,3,2020,13,4,2020,34,2980,2020-04-28 03:03:19.125000000,2020-03-29,2020-04-13,2020-03-29,16-30
278,140104331,2020.0,2960621262.0,14182.349999999999,65,18,3,2020,26,3,2020,5,4,2020,5,603,2020-04-09 16:53:55.062500000,2020-03-18,2020-04-05,2020-03-26,0-15
279,200936373,2020.0,1930584451.0,15925.0,65,3,3,2020,3,3,2020,18,3,2020,21,2633,2020-03-20 08:33:58.671875000,2020-03-03,2020-03-18,2020-03-03,0-15
280,200656729,2020.0,1930610818.0,30601.36,65,6,3,2020,6,3,2020,21,3,2020,21,2093,2020-03-28 05:34:35.062500000,2020-03-06,2020-03-21,2020-03-06,0-15
281,200744019,2020.0,1930666642.0,2753.74,65,19,3,2020,19,3,2020,3,4,2020,21,2770,2020-04-08 22:44:20.125000000,2020-03-19,2020-04-03,2020-03-19,0-15
282,200744019,2020.0,1930739330.0,3605.7,65,3,4,2020,3,4,2020,18,4,2020,21,2770,2020-04-21 16:11:13.406250000,2020-04-03,2020-04-18,2020-04-03,0-15
283,200769623,2020.0,1930746954.0,6785.94,65,5,4,2020,5,4,2020,20,4,2020,34,2980,2020-05-05 10:46:29.375000000,2020-04-05,2020-04-20,2020-04-05,16-30
284,200769623,2020.0,1930793575.0,9777.44,65,16,4,2020,16,4,2020,1,5,2020,34,2982,2020-05-17 01:05:44.750000000,2020-04-16,2020-05-01,2020-04-16,16-30
285,200762301,2020.0,1930605664.0,24031.95,65,6,3,2020,6,3,2020,21,3,2020,26,455,2020-03-21 01:31:30.791015625,2020-03-06,2020-03-21,2020-03-06,0-15
286,200148860,2020.0,1930689325.0,32990.46,65,23,3,2020,23,3,2020,7,4,2020,21,802,2020-04-06 06:32:59.046875000,2020-03-23,2020-04-07,2020-03-23,0-15
287,200803720,2020.0,1930612090.0,66.48,65,6,3,2020,1,3,2020,24,3,2020,38,719,2020-03-26 02:20:34.671875000,2020-03-06,2020-03-24,2020-03-01,0-15
288,200416837,2020.0,1930857290.0,5917.77,65,5,5,2020,1,5,2020,11,5,2020,36,714,2020-05-08 13:35:38.765625000,2020-05-05,2020-05-11,2020-05-01,0-15
289,200726979,2020.0,1930822055.0,2396.03,65,24,4,2020,24,4,2020,9,5,2020,21,333,2020-05-09 15:48:25.097656250,2020-04-24,2020-05-09,2020-04-24,0-15
290,2013,2020.0,1930571605.0,77.07,65,28,2,2020,28,2,2020,28,2,2020,64,1527,2020-03-31 03:47:24.250000000,2020-02-28,2020-02-28,2020-02-28,31-45
291,200915438,2020.0,1930723164.0,6713.52,65,1,4,2020,1,4,2020,16,4,2020,21,1152,2020-04-25 01:15:00.375000000,2020-04-01,2020-04-16,2020-04-01,0-15
292,200418007,2020.0,1930667012.0,8294.4,65,19,3,2020,19,3,2020,23,5,2020,33,106,2020-05-20 01:12:20.984375000,2020-03-19,2020-05-23,2020-03-19,0-15
293,200769623,2020.0,1930798110.0,47118.53,65,18,4,2020,18,4,2020,3,5,2020,34,2981,2020-05-18 16:06:51.375000000,2020-04-18,2020-05-03,2020-04-18,16-30
294,200455322,2020.0,1930605944.0,13326.85,65,10,3,2020,10,3,2020,9,4,2020,30,2065,2020-04-20 17:47:18.062500000,2020-03-10,2020-04-09,2020-03-10,0-15
